Unnamed: 0,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year,starter,salary
5050,0,6,4,0,3,2015-03-13,10,8.5,Location.AWAY,4,1,0,2,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-16,9,1468,1,Team.MIAMI_HEAT,3,Hassan Whiteside,whiteha01,2015,1.0,8500
5051,0,12,6,0,3,2015-03-16,10,13.2,Location.HOME,6,4,0,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2,17,16,1946,0,Team.MIAMI_HEAT,1,Hassan Whiteside,whiteha01,2015,1.0,8000
5052,0,11,1,0,6,2015-03-18,5,15.5,Location.HOME,6,0,0,5,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,0,1,12,2005,0,Team.MIAMI_HEAT,0,Hassan Whiteside,whiteha01,2015,1.0,7800
5053,0,9,6,0,2,2015-03-20,9,13.9,Location.HOME,5,4,0,1,Team.DENVER_NUGGETS,Outcome.WIN,2,4,14,1963,2,Team.MIAMI_HEAT,1,Hassan Whiteside,whiteha01,2015,1.0,7600
5054,0,6,8,0,3,2015-03-22,4,11.8,Location.AWAY,5,3,0,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,6,-9,13,1416,0,Team.MIAMI_HEAT,0,Hassan Whiteside,whiteha01,2015,1.0,7700
5055,0,7,1,0,2,2015-03-24,4,8.3,Location.AWAY,3,1,0,4,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1,-1,7,721,1,Team.MIAMI_HEAT,1,Hassan Whiteside,whiteha01,2015,1.0,7500
5056,1,7,0,0,2,2015-03-31,5,12.2,Location.HOME,5,0,0,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-15,10,1398,2,Team.MIAMI_HEAT,0,Hassan Whiteside,whiteha01,2015,0.0,7200
5057,1,11,3,0,0,2015-04-02,6,13.0,Location.AWAY,8,1,0,2,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,4,-21,17,1641,1,Team.MIAMI_HEAT,2,Hassan Whiteside,whiteha01,2015,1.0,7200
5058,0,9,7,0,6,2015-04-04,8,13.7,Location.AWAY,5,3,0,4,Team.DETROIT_PISTONS,Outcome.LOSS,2,-27,13,1862,1,Team.MIAMI_HEAT,3,Hassan Whiteside,whiteha01,2015,1.0,7200
5059,0,8,1,0,1,2015-04-07,7,9.9,Location.HOME,6,0,0,1,Team.CHARLOTTE_HORNETS,Outcome.WIN,5,-3,12,1362,0,Team.MIAMI_HEAT,0,Hassan Whiteside,whiteha01,2015,1.0,7100
5060,0,15,2,0,1,2015-04-09,11,15.6,Location.HOME,9,1,0,5,Team.CHICAGO_BULLS,Outcome.LOSS,4,-7,19,2253,0,Team.MIAMI_HEAT,2,Hassan Whiteside,whiteha01,2015,1.0,6900
5061,0,8,16,0,6,2015-04-11,10,17.2,Location.HOME,6,4,0,8,Team.TORONTO_RAPTORS,Outcome.LOSS,4,4,16,2125,1,Team.MIAMI_HEAT,3,Hassan Whiteside,whiteha01,2015,1.0,7000
5062,0,14,5,0,5,2015-04-13,12,22.4,Location.HOME,10,4,0,1,Team.ORLANDO_MAGIC,Outcome.WIN,3,9,24,2184,0,Team.MIAMI_HEAT,2,Hassan Whiteside,whiteha01,2015,1.0,7300
5063,2,2,0,1,0,2014-11-08,2,2.9,Location.HOME,1,0,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2,4,2,495,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5064,0,3,0,1,1,2014-11-14,5,2.1,Location.HOME,1,0,1,0,Team.DENVER_NUGGETS,Outcome.LOSS,1,4,3,720,0,Team.INDIANA_PACERS,1,Shayne Whittington,whittsh01,2015,0.0,3000
5065,1,3,2,0,0,2014-11-22,1,9.4,Location.HOME,3,1,0,1,Team.PHOENIX_SUNS,Outcome.LOSS,0,0,7,405,2,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5066,0,0,0,0,0,2014-11-28,0,-1.0,Location.HOME,0,0,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,0,-1,0,147,0,Team.INDIANA_PACERS,1,Shayne Whittington,whittsh01,2015,0.0,3000
5067,0,2,2,0,0,2014-11-29,1,4.3,Location.AWAY,1,1,0,2,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,0,8,3,393,1,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5068,0,0,0,0,0,2014-12-02,0,1.0,Location.AWAY,0,0,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,0,-1,0,134,1,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5069,0,3,1,1,0,2014-12-08,0,2.0,Location.HOME,1,1,0,1,Team.ATLANTA_HAWKS,Outcome.LOSS,0,1,3,180,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5070,0,0,2,0,0,2014-12-12,1,1.9,Location.AWAY,0,2,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,1,5,2,124,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5071,0,1,0,0,0,2014-12-15,0,-0.7,Location.HOME,0,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,-3,0,237,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5072,0,1,2,1,0,2014-12-26,0,-1.5,Location.AWAY,0,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,0,3,0,84,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5073,2,0,0,0,1,2014-12-27,0,2.1,Location.AWAY,0,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,0,6,0,124,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5074,0,0,0,0,0,2015-01-07,0,0.0,Location.AWAY,0,0,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,0,2,0,53,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5075,1,4,2,2,0,2015-01-21,0,5.6,Location.AWAY,2,2,0,1,Team.ATLANTA_HAWKS,Outcome.LOSS,2,1,6,470,1,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5076,0,3,2,0,0,2015-02-04,1,3.2,Location.HOME,2,2,0,0,Team.DETROIT_PISTONS,Outcome.WIN,2,-6,6,445,0,Team.INDIANA_PACERS,1,Shayne Whittington,whittsh01,2015,0.0,3000
5077,0,1,0,0,0,2015-02-06,1,0.6,Location.HOME,1,0,0,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,0,2,345,0,Team.INDIANA_PACERS,1,Shayne Whittington,whittsh01,2015,0.0,3000
5078,0,3,0,0,0,2015-02-08,2,3.2,Location.AWAY,2,0,0,1,Team.CHARLOTTE_HORNETS,Outcome.WIN,2,8,4,544,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5079,0,8,0,0,0,2015-02-09,1,3.6,Location.HOME,3,0,0,3,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,-1,6,547,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5080,0,2,4,0,0,2015-02-11,1,2.1,Location.AWAY,0,4,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2,-17,4,358,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5081,0,2,6,0,0,2015-03-04,1,1.3,Location.HOME,0,5,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,3,-2,5,368,0,Team.INDIANA_PACERS,1,Shayne Whittington,whittsh01,2015,0.0,3000
5082,0,4,0,0,0,2015-03-10,2,2.2,Location.HOME,2,0,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,1,3,4,317,0,Team.INDIANA_PACERS,0,Shayne Whittington,whittsh01,2015,0.0,3000
5083,1,5,2,1,0,2014-10-29,2,3.3,Location.AWAY,2,1,1,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,4,-4,6,1113,2,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5500
5084,1,9,3,0,0,2014-10-30,4,1.6,Location.HOME,4,0,0,0,Team.DETROIT_PISTONS,Outcome.WIN,1,13,8,1428,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5500
5085,0,10,2,2,2,2014-11-01,3,3.6,Location.HOME,3,2,0,3,Team.CHICAGO_BULLS,Outcome.LOSS,5,3,8,1856,2,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,4600
5086,1,12,4,1,0,2014-11-05,4,11.7,Location.AWAY,7,2,1,0,Team.BROOKLYN_NETS,Outcome.WIN,2,23,17,2229,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,4700
5087,1,6,0,0,1,2014-11-07,2,5.9,Location.AWAY,3,0,0,1,Team.ORLANDO_MAGIC,Outcome.LOSS,2,-7,6,1528,1,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,4900
5088,2,9,5,1,0,2014-11-08,1,4.4,Location.AWAY,3,4,0,0,Team.MIAMI_HEAT,Outcome.LOSS,2,-18,10,1665,0,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,4900
5089,0,13,2,2,1,2014-11-12,1,3.7,Location.HOME,6,2,1,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,4,-5,15,1890,0,Team.MINNESOTA_TIMBERWOLVES,4,Andrew Wiggins,wiggian01,2015,1.0,4500
5090,1,10,6,2,0,2014-11-14,3,14.2,Location.AWAY,7,4,2,2,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2,-27,20,1406,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,4500
5091,0,6,2,0,0,2014-11-15,1,2.5,Location.AWAY,2,1,0,2,Team.DALLAS_MAVERICKS,Outcome.LOSS,1,-12,5,1406,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,4600
5092,0,13,4,1,0,2014-11-19,2,2.1,Location.HOME,4,3,1,2,Team.NEW_YORK_KNICKS,Outcome.WIN,0,10,12,1711,1,Team.MINNESOTA_TIMBERWOLVES,5,Andrew Wiggins,wiggian01,2015,1.0,4500
5093,1,14,5,2,0,2014-11-21,3,7.6,Location.HOME,5,4,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-14,14,1972,2,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,4500
5094,2,22,10,4,1,2014-11-22,4,23.4,Location.HOME,9,9,2,1,Team.SACRAMENTO_KINGS,Outcome.LOSS,1,-5,29,2471,4,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,4500
5095,4,14,8,4,2,2014-11-26,5,6.2,Location.HOME,4,4,2,3,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2,-9,14,2321,1,Team.MINNESOTA_TIMBERWOLVES,6,Andrew Wiggins,wiggian01,2015,1.0,4700
5096,1,6,1,2,0,2014-11-28,5,-1.4,Location.AWAY,1,1,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2,6,3,1771,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5000
5097,0,8,0,3,0,2014-11-30,1,2.9,Location.AWAY,3,0,1,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,0,-4,7,1092,0,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,5400
5098,2,11,9,0,0,2014-12-01,1,6.2,Location.AWAY,4,6,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-17,14,1575,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5000
5099,1,12,2,1,1,2014-12-03,4,8.3,Location.HOME,4,2,1,1,Team.PHILADELPHIA_76ERS,Outcome.LOSS,3,-9,11,1808,2,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,5400
5100,3,12,3,2,0,2014-12-05,2,5.2,Location.HOME,5,1,0,1,Team.HOUSTON_ROCKETS,Outcome.LOSS,5,-4,11,1766,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,5300
5101,0,13,0,0,0,2014-12-06,1,-4.4,Location.AWAY,3,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-17,6,2027,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5200
5102,3,18,8,1,0,2014-12-08,3,10.0,Location.HOME,8,5,0,2,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,-21,21,2304,0,Team.MINNESOTA_TIMBERWOLVES,4,Andrew Wiggins,wiggian01,2015,1.0,5000
5103,4,16,10,2,0,2014-12-10,7,19.0,Location.HOME,9,5,0,3,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1,15,23,2634,2,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5000
5104,2,18,4,0,1,2014-12-12,3,10.4,Location.HOME,7,4,0,2,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,3,-13,18,2588,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5400
5105,0,12,8,1,0,2014-12-14,2,5.8,Location.HOME,4,8,0,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,5,-2,16,1716,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5500
5106,2,9,3,1,1,2014-12-16,2,6.5,Location.AWAY,3,3,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2,-14,9,2102,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,5500
5107,2,10,1,0,2,2014-12-19,3,3.8,Location.AWAY,2,1,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,1,-11,5,1552,1,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,5500
5108,1,8,2,0,0,2014-12-21,6,3.2,Location.HOME,2,1,0,3,Team.INDIANA_PACERS,Outcome.LOSS,3,-7,5,1904,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,5500
5109,2,16,8,3,1,2014-12-23,1,19.3,Location.AWAY,9,6,3,1,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-25,27,2207,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5500
5110,3,18,8,3,2,2014-12-26,3,16.3,Location.AWAY,8,5,1,3,Team.DENVER_NUGGETS,Outcome.LOSS,4,-12,22,2469,0,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,5700
5111,1,6,8,2,0,2014-12-27,0,3.2,Location.AWAY,3,4,0,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,4,-24,10,1461,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5700
5112,1,19,0,2,1,2014-12-30,3,13.8,Location.AWAY,10,0,1,2,Team.UTAH_JAZZ,Outcome.LOSS,4,-7,21,2408,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,5500
5113,2,22,5,4,0,2015-01-01,4,21.9,Location.HOME,11,4,1,5,Team.SACRAMENTO_KINGS,Outcome.LOSS,2,-10,27,2429,4,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,5800
5114,2,15,3,3,1,2015-01-03,3,16.6,Location.HOME,8,3,1,1,Team.UTAH_JAZZ,Outcome.LOSS,2,-10,20,2204,1,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6300
5115,4,18,2,5,0,2015-01-05,5,15.5,Location.HOME,8,1,3,2,Team.DENVER_NUGGETS,Outcome.LOSS,1,1,20,2455,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,6300
5116,2,16,5,4,0,2015-01-07,4,15.0,Location.HOME,10,4,1,0,Team.PHOENIX_SUNS,Outcome.LOSS,5,2,25,2339,3,Team.MINNESOTA_TIMBERWOLVES,6,Andrew Wiggins,wiggian01,2015,1.0,6400
5117,5,17,9,3,0,2015-01-09,5,16.9,Location.AWAY,6,7,1,2,Team.MILWAUKEE_BUCKS,Outcome.LOSS,3,-8,20,2366,2,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6600
5118,2,11,8,0,0,2015-01-10,3,9.8,Location.HOME,5,8,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-7,18,2219,0,Team.MINNESOTA_TIMBERWOLVES,4,Andrew Wiggins,wiggian01,2015,1.0,6600
5119,4,16,6,0,1,2015-01-13,2,13.2,Location.AWAY,7,6,0,1,Team.INDIANA_PACERS,Outcome.WIN,3,8,20,2159,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6800
5120,3,15,0,3,0,2015-01-16,4,13.7,Location.AWAY,8,0,1,1,Team.PHOENIX_SUNS,Outcome.LOSS,0,-11,17,2164,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,6900
5121,4,17,6,5,3,2015-01-17,8,29.7,Location.AWAY,11,5,4,1,Team.DENVER_NUGGETS,Outcome.WIN,1,13,31,2389,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6900
5122,1,14,6,6,1,2015-01-19,2,4.2,Location.AWAY,3,5,1,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2,-13,12,1910,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,7300
5123,2,17,6,3,0,2015-01-21,3,12.0,Location.HOME,7,4,0,2,Team.DALLAS_MAVERICKS,Outcome.LOSS,2,-15,18,2347,2,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,7200
5124,1,16,3,2,1,2015-01-23,1,2.2,Location.HOME,6,1,0,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,4,-9,13,2269,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,7000
5125,1,11,4,0,1,2015-01-25,5,7.4,Location.AWAY,5,2,0,2,Team.ATLANTA_HAWKS,Outcome.LOSS,1,-15,12,2434,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5126,2,14,12,1,1,2015-01-26,1,17.1,Location.AWAY,7,9,0,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,3,-4,23,2298,2,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5127,3,11,2,2,1,2015-01-28,2,9.0,Location.HOME,5,2,0,1,Team.BOSTON_CELTICS,Outcome.WIN,1,19,12,2382,0,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,7000
5128,3,17,1,2,0,2015-01-30,2,9.2,Location.AWAY,7,1,0,2,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2,-2,15,2173,1,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,7000
5129,1,25,3,4,0,2015-01-31,0,24.7,Location.HOME,14,2,3,1,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-8,33,2592,4,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,7000
5130,3,14,7,0,1,2015-02-02,0,8.1,Location.AWAY,4,6,0,5,Team.DALLAS_MAVERICKS,Outcome.LOSS,4,2,14,2557,2,Team.MINNESOTA_TIMBERWOLVES,4,Andrew Wiggins,wiggian01,2015,1.0,6900
5131,1,8,2,0,1,2015-02-04,4,2.9,Location.HOME,2,2,0,1,Team.MIAMI_HEAT,Outcome.WIN,4,4,6,2213,0,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6900
5132,2,11,7,1,0,2015-02-06,3,13.1,Location.HOME,6,6,0,3,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,4,5,18,2601,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6600
5133,5,12,7,1,1,2015-02-08,7,15.0,Location.AWAY,6,5,1,1,Team.DETROIT_PISTONS,Outcome.WIN,3,6,18,2369,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6400
5134,3,14,4,2,2,2015-02-09,1,10.3,Location.HOME,6,3,0,5,Team.ATLANTA_HAWKS,Outcome.LOSS,3,-13,15,2202,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6300
5135,4,7,0,1,0,2015-02-11,2,6.9,Location.HOME,3,0,0,2,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,3,4,6,2296,2,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,6200
5136,2,15,2,1,1,2015-02-20,0,14.8,Location.HOME,9,2,0,2,Team.PHOENIX_SUNS,Outcome.WIN,2,-5,20,2247,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,5900
5137,1,24,5,3,1,2015-02-23,3,16.4,Location.AWAY,12,5,1,3,Team.HOUSTON_ROCKETS,Outcome.LOSS,5,-6,30,2464,1,Team.MINNESOTA_TIMBERWOLVES,5,Andrew Wiggins,wiggian01,2015,1.0,6200
5138,1,13,9,2,2,2015-02-25,3,13.5,Location.HOME,6,7,0,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,0,16,19,2153,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6500
5139,1,11,10,0,0,2015-02-27,4,6.8,Location.AWAY,5,4,0,0,Team.CHICAGO_BULLS,Outcome.LOSS,5,-10,14,1950,2,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,6500
5140,2,22,6,0,0,2015-02-28,0,15.2,Location.HOME,10,5,0,4,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,3,-1,25,2504,1,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6400
5141,4,16,10,0,1,2015-03-02,2,12.4,Location.HOME,5,8,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1,-10,18,2511,2,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6400
5142,1,16,8,2,1,2015-03-04,3,12.9,Location.HOME,8,4,0,2,Team.DENVER_NUGGETS,Outcome.LOSS,3,-7,20,2283,0,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6700
5143,2,15,2,1,1,2015-03-07,2,17.0,Location.HOME,8,1,1,2,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1,9,18,2448,3,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6800
5144,0,14,2,2,0,2015-03-09,4,0.5,Location.AWAY,5,1,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-8,11,1924,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5145,1,11,0,1,0,2015-03-11,1,8.0,Location.AWAY,5,0,0,3,Team.PHOENIX_SUNS,Outcome.LOSS,1,-14,10,1715,1,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6800
5146,1,13,12,2,0,2015-03-13,2,12.1,Location.AWAY,4,11,0,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,-12,19,2256,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6500
5147,1,10,6,0,1,2015-03-15,2,8.5,Location.AWAY,4,5,0,3,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-32,13,2219,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6500
5148,3,13,4,1,0,2015-03-16,2,7.6,Location.HOME,5,3,0,4,Team.BROOKLYN_NETS,Outcome.LOSS,1,-17,13,2261,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6500
5149,0,9,4,1,0,2015-03-18,0,7.8,Location.AWAY,6,3,0,3,Team.TORONTO_RAPTORS,Outcome.LOSS,5,-11,15,1913,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6400
5150,1,17,14,0,1,2015-03-19,5,11.8,Location.AWAY,4,12,0,2,Team.NEW_YORK_KNICKS,Outcome.WIN,1,-2,20,2563,2,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6400
5151,2,10,6,0,0,2015-03-22,1,6.7,Location.HOME,5,3,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2,-10,13,2300,0,Team.MINNESOTA_TIMBERWOLVES,1,Andrew Wiggins,wiggian01,2015,1.0,6300
5152,1,19,3,1,1,2015-03-23,6,13.4,Location.AWAY,10,2,0,1,Team.UTAH_JAZZ,Outcome.WIN,2,-1,22,2928,2,Team.MINNESOTA_TIMBERWOLVES,4,Andrew Wiggins,wiggian01,2015,1.0,6300
5153,4,16,11,2,2,2015-03-25,3,25.4,Location.HOME,8,10,1,3,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1,-10,27,2930,2,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,6300
5154,4,17,15,2,0,2015-03-27,2,22.9,Location.AWAY,9,12,1,2,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,-9,31,2475,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6500
5155,2,15,9,1,0,2015-03-29,5,8.1,Location.AWAY,6,8,0,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,5,-3,20,2331,0,Team.MINNESOTA_TIMBERWOLVES,5,Andrew Wiggins,wiggian01,2015,1.0,6800
5156,2,15,9,0,0,2015-03-30,3,8.6,Location.HOME,5,7,0,2,Team.UTAH_JAZZ,Outcome.LOSS,2,-38,17,2254,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5157,5,20,10,1,2,2015-04-01,5,17.4,Location.HOME,8,9,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-12,25,2616,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6600
